annual_total_loss
8573593.785512026
10592230.792067112
8466567.70388388
9303549.227117468
7982964.448945893
9209733.362695
8267200.041783922
8687368.564672073
9614998.28954115
8628309.846675158
9351713.03507266
8822101.4777398
9321096.4651349
8659569.321091898
8879583.242332695
8869224.37555622
8937610.188427042
9116794.850520192
7919633.757127731
8941615.182740156
9524947.094222907
8649696.531538285
8896637.978500469
8251325.770590554
9274933.319141416
9453355.058619654
9191526.752558935
8992982.307331095
8731424.408605974
10335610.91625278
8506591.375952614
9126671.709844232
8537833.10897185
9479958.762795515
9145096.004815308
9099905.205944965
9090616.8223012
9122413.45758846
7668156.106754909
9755549.255433451
8920312.624542888
8994474.143082198
9394715.32858833
9364664.552451713
9547440.562336465
9259833.979373401
8484348.003124516
9181235.681309344
9397273.539506339
8471964.688636942
8185111.042885424
8960827.58312848
9161474.735990517
10292201.120361554
9218576.391432706
8981927.124839602
9972820.836281206
9418657.28998699
8826702.785597123
9204891.264351958
8907108.069818929
8594261.338895397
9558640.328799214
8898307.056428421
9348178.988779338
8934128.612262437
9946536.62746169
8954783.54533452
9548046.954321675
9241992.707016228
8323887.9549178025
8171323.329296518
8061290.196276778
8947813.212741626
9609463.62151577
9031380.472661268
9007517.070594128
9146542.993149552
8485411.927690351
10826780.017070338
8754666.365257857
8396014.382961653
8990648.43475563
9615124.299374357
8262543.197994911
8381988.782564693
8538747.71763962
8479161.986422135
9195902.475267217
8596971.986382699
8981611.073621338
9082114.896913664
8161041.798968369
9419194.527527943
9137007.636913436
8038718.016376459
8515084.926366158
9410993.506634885
8651850.789580405
9041858.825847466
8729071.024493672
9482534.778492268
8463704.133515146
9310450.928478919
8550549.535533555
8963252.764514433
9440397.967063284
9397063.253817553
8868682.659566905
8601774.580003532
8856947.330584645
10008381.63566442
8699298.87053162
8571146.540198456
8673288.103285143
8751375.104266785
8760774.140722482
8443956.474168366
8259632.703854168
9219806.60070789
8410267.821935572
8605421.97139304
9398759.814060321
8493093.166672768
8905669.339880913
8037572.676387477
8700134.802259482
8630434.422517747
8753123.068734692
9571551.327908996
8589507.063610824
9504371.635740772
9237549.12390236
8751678.109642558
8337143.951642777
8647890.167593593
8843547.147478977
8404821.777539229
9507165.369082993
9052957.549773255
9272394.41289155
8849741.17290807
9219494.015942538
9406311.269056458
9915192.872353526
9028396.381365499
8120115.2286472535
8878852.994022211
8497565.68342434
8881493.201283742
8542606.581659952
10664547.43783716
9100158.079279771
8598750.315174703
7824396.39306421
9231848.412871996
8061651.933009664
8839818.871047484
8413562.244906904
8292108.269315837
7995270.091631753
8978192.657156928
9300444.347202837
9292409.396213183
9412012.782363331
8429728.55440831
9384068.104618369
9292046.004700795
8358946.164121528
8651842.397605479
8492886.98000094
9260555.010511167
9324613.388604704
9042003.58642744
8604558.565393798
8586958.750019832
8886846.39781464
9873594.497898472
9353971.342683705
10647566.01060843
9067343.164638814
8348458.5061751865
9852140.577163737
9047533.635757964
9106115.295857595
9121068.899760675
8623567.338779008
9092387.996856477
8444400.234786278
8539192.085787252
8773981.949870385
8710642.819606192
8880276.920307675
7651017.950411802
8982884.199565783
8509142.440900765
8693830.763233816
8855768.049850786
8579759.450371614
8545237.301751897
8956828.706552716
9403646.434406973
8572186.549041772
8450901.963150723
9312804.789173963
9552073.403156409
8989309.996398825
8229985.525271744
9362055.079235202
8436248.925712228
7761094.155889746
8500498.150057381
8690092.366585065
8981983.864809366
9315381.022165943
9457642.15208862
9346986.788958687
9119362.623734614
8524982.388320485
8935070.271454409
8456353.740529751
9584111.975492764
8345829.276587845
8648242.399252687
9061201.958535556
9437374.597793562
8133841.902755409
9129616.120324505
10857957.563696021
8389627.062373843
8610652.881171431
8599969.298209043
8550297.536086276
9152899.84561131
8241110.627506381
8585619.072102224
9285263.092247901
8887668.8570241
9820395.45870486
8891457.599080024
8828947.21936335
9189829.788825955
8980734.992543202
9248252.729502227
7950675.307538301
9522775.182331484
9236839.566904105
8921211.453131985
8865928.728503615
8535595.25880378
8870698.340744622
9082680.479205187
8354175.934346327
9347448.029096637
9647875.43841334
9865710.494386846
8712508.211573744
9754925.310572058
8767896.818350969
8529835.795420919
10054545.628687494
9758636.81636606
8658528.656387746
10786265.132206747
8952207.543632373
8880122.03851715
8288893.1773993885
8295567.980053048
7814044.560117728
9173403.996013578
8576795.306903727
9397236.027153024
8549483.131520767
9045668.29152975
9770287.955617167
9396947.679267263
9047844.389215978
9306901.828993302
9023043.702238418
9656648.432767585
8634664.710817495
9516394.219663285
8549549.699126089
8187755.246732168
8050754.622343552
8760519.53634817
8683463.419828556
8541150.98451562
8557190.772275906
9410764.40900221
9394092.649457151
9199969.019234687
9225007.626892153
9330206.548612753
8387817.441684256
9672392.320326442
9742752.476419885
9805391.971838027
9086510.84954385
9072665.95537155
8178223.653297684
9567402.167530712
9285342.466950338
9292942.515595485
8945715.436704658
8323818.998264009
9512599.532032423
8689545.251458898
9598155.369377447
9081861.517297639
8719841.846254127
8114677.204371483
8970277.939210275
8789530.103100948
9069931.12222071
9178395.068249103
9585317.134899816
9022217.185387813
9445842.868868362
8691984.304998413
8322454.896344689
8700969.781522704
8436711.72953325
9234244.205338968
9584529.516310148
8301307.267907176
9745513.857654508
8469651.984036662
9075173.151780255
8383315.702385976
8282333.674441721
8128031.5786515735
8558214.758102268
9288443.842267506
9023399.930303318
9213791.35471985
10881169.003381541
8336559.186660637
9629811.08986965
10303063.736265758
8601168.803423032
9664315.832941564
10309890.43595965
8257161.240878617
8892424.760034002
8697857.400798425
9182417.90379092
10149890.862629952
8413842.221556671
8731836.615777789
8022329.954230095
9664252.362851577
8409601.63611043
8865968.95175276
9573495.293361986
8397816.082499733
9848246.73994795
9690014.169340903
8562373.967058755
8296422.439682517
8961370.537500717
8626430.550882721
9898260.30699877
9158175.9831603
9591132.447594138
8667851.847493479
8806995.505742501
9032422.10301072
9029807.583389081
9002885.500076607
9340615.989501402
9436307.279723262
9621523.377082815
8680097.210907267
8656218.046728589
8629269.072091758
8727868.245838651
8667203.775396278
9196968.150618996
8717219.443259837
9082937.03637364
9123926.065364737
8485323.851762801
9035887.856348246
8656095.829240719
8285902.212107553
9625872.402916638
9046095.102984907
8141274.916788793
9277048.623839129
8919022.040913962
8864362.906306835
8851638.090156622
8961573.222009785
9153316.190660194
9456041.758598117
8850404.85188783
8754699.968025671
9105797.572901055
9150866.471809447
8554247.598850587
9292544.043023407
9635359.706752429
9436186.54214423
9389339.179556124
9330096.912632188
10030696.35420595
8283639.574312369
8693949.58392308
9462803.44955023
8846709.404733084
8596698.6420218
8140601.361203338
7660369.934152256
9321496.440631805
8200020.34595325
9613059.994464565
10137724.122831574
8682717.624898365
8431072.238109896
9879906.347960243
8593761.431762978
8745057.80635632
8346180.186573635
9900173.97564471
8694644.084302142
9619589.464566544
9174671.529663708
8102886.300466928
8579671.220397448
9089741.061838856
9089022.347476304
8445638.241663948
8706979.13789162
8949173.68656075
8209392.353171566
8437138.291766701
9371134.216470128
8215007.522804813
9374611.093961446
8871801.27339882
8371116.462574349
9515690.309555896
9031963.680091819
10309296.535225369
8521150.60841097
9147057.212390423
8780597.031120853
8557701.50156952
9189221.747234432
9072903.157365223
8386853.282618895
8701315.106153464
8655825.901594598
8295240.226769726
8605162.120294344
9246642.236976149
8979855.649870705
9650310.670895496
8720756.38746262
8397077.589382451
8587629.851612305
9334663.403069036
10070413.144539315
8715226.776895296
9928977.844939942
9534948.839754604
8878656.11169818
8321244.143114181
9796524.36093851
9656334.475660404
9217812.070414806
8817121.676618842
8463940.18400711
9977311.23837153
9033363.877044845
9477222.448367588
10171949.639694108
9907478.921039302
8870628.452467328
8412672.209623044
8692682.691866636
8726886.997735634
9360142.199250674
9010840.178492302
9399156.75076119
9102331.813541928
8156106.651842529
8720891.303985413
8728026.975999376
9060846.924141798
8681031.276883079
7827762.424155573
8868373.250293665
9013367.413552307
8781770.483573789
9731268.579748817
9433194.414917551
8456875.850216793
8764961.78291779
9175167.135057554
8774904.945708917
8588511.469734794
8120398.716024231
9456249.237318635
8463286.783577919
8868502.430667354
7693961.135003957
8173143.508352352
8693872.483262736
8926781.812595787
9017241.698501194
8207540.2820251025
9124704.54473982
9342364.353791162
9068505.44556097
8648888.691924578
9004121.760617418
9295589.034374457
9420000.67333064
9215424.977825822
8631587.246994102
9282368.54298389
8739722.569946082
9243793.88859761
9122749.741939748
8879259.363913603
9060436.57236156
9222989.730819581
8324831.944177112
9550579.104225634
8517820.924964618
11048237.46656887
8376813.889127304
9384977.62566012
9224649.341049831
8522351.7058408
8305145.160457043
8780294.607075147
8959579.776152782
8711256.63283297
9388309.441878447
8984952.111172212
8808106.842373893
9461080.50892569
9741176.06979445
8378769.193236402
9230716.122935528
8418602.72137043
9455275.730491975
9327427.816582242
8461237.572018893
8313557.092263475
8921007.964109031
9750730.546304604
8657172.120030653
8239335.6698110895
8661670.69145665
9008438.895028774
9313410.040168842
8861359.48819852
8300874.372508861
10494659.241421167
7907969.910895132
8531308.670438003
8279969.020047457
8181951.567083605
8753241.127276873
9176695.533714741
9141203.75269381
7673115.254301892
8538079.880312188
9516267.430184381
9143832.455292054
9388412.252029141
8365902.6338184755
9271543.99529945
8986397.725017825
10069726.674123444
9432266.670127906
7661809.157161738
8527666.726666091
9027093.007641025
9697173.761358649
9492927.43564182
10261643.855256379
8715362.379973412
8758640.730963837
9360861.725463996
8597042.390314946
8990448.130518312
9625660.811629474
9032087.304799385
9358462.842576992
10037988.917892953
8996871.882545196
9155105.711739521
9658734.97434413
8548954.65678019
9363229.67172631
8873704.294872293
8809950.50085514
9416995.556222575
8116276.032319223
8761381.274292689
9115871.142215896
8928841.100010267
9082756.203285266
7621252.78628722
9358661.331013232
7971876.5059064515
8793267.67820012
10045559.562783696
8384774.190865688
9049702.828619901
8911140.662048781
8815507.683377555
8567326.406293578
8732851.398527922
10508746.381316392
9289128.606049515
8350896.54248671
9246655.97951407
8394043.498814048
8870355.557299608
8712023.852431947
9902891.60691813
8778185.495356621
9467400.372117968
9046795.127455434
9575919.683596661
8856482.803675469
7849209.985767407
9156729.74123649
9691377.204034189
10063305.374447323
8383616.790664499
8731698.608809581
9290260.372789526
8770529.701515205
8239741.835188335
8665402.114402704
8296058.007028061
9720185.470309583
9773794.776879868
9396378.607872928
8018714.612924368
7754696.921121374
9715984.465527743
7519787.47881664
8684059.165197471
8710694.54036019
8018037.280326823
8390092.95782578
8646994.456644475
7801432.00329605
8275372.221808463
8871891.334973712
9534993.21435725
8296095.981963003
8245973.18616357
9828754.643651262
10034086.828962604
9919224.30625089
8864911.470150962
10897539.91276762
9257796.154309923
8509371.339234918
8492699.283604093
8858489.890996955
8721856.901227998
10778093.02714341
7895880.112266144
8076277.853520676
9115307.986610025
8608019.336024035
9347039.957715528
8406614.99167518
9740840.85748327
8241667.75404682
9242957.394840138
7974420.717287807
7466604.732479926
10422091.91685948
8275841.06835063
8688342.33975189
11024782.077785537
9152528.536565203
9617190.92135446
10204658.414372543
8603874.256096572
9132644.273821615
9011721.754228272
8649168.67152197
8855002.114908421
9195715.80532427
9273817.598089064
9177411.05511933
8883156.845139414
8387834.05172487
9041515.95453859
9935489.55724205
8874830.345345058
8589370.781183042
9142473.486883324
8810998.888452774
8448633.548214888
9903647.482016206
9646240.630762149
9798818.504413968
9152937.582346782
8712640.176670922
8387674.691304234
8468798.803991016
9637748.519565603
10012806.933773886
8724881.60643519
7226293.286715244
8967008.355399402
9703383.95383121
9164430.089117713
8968505.194643449
8799874.65026954
9448308.65337768
8818541.027331242
8709159.208123038
8690206.352359395
9636455.475303795
8400118.610979697
8096176.332829201
8294715.585768103
7987526.795230237
8358685.121455329
9987499.360317629
8458399.715379065
9598297.78164421
9308677.890048318
9032716.799724344
8755565.32864569
10190898.583712347
9266302.942324378
8933424.116282754
8849990.527720895
8088527.949185731
9590674.136364762
9920169.694603417
8541823.192887114
8037961.456215261
8947024.144541113
8216834.835254351
10160654.939736757
9475826.933893023
9476870.849020427
8632647.002087263
9087344.356302297
8869537.894882945
9074316.055680085
9463035.736476362
9065286.336645594
9150043.077772692
9311559.10926673
9685264.086420257
9696780.661148632
8297270.706540952
9039383.007910563
9103384.284374353
8879062.041758908
9385644.746678447
9345158.454979641
12303272.11319483
8790391.119848646
9251532.654836806
9355092.51914025
9782307.563277496
8556551.580038985
7945820.3200838985
8558620.984068604
8820642.826411454
9709716.84335184
8439162.834242709
9137547.513449213
8808309.44496349
8375402.894345537
8921036.189204391
9130569.169131862
8396130.133603215
8895844.397797737
9492059.877204636
9095924.829354363
8953767.065664789
9153702.526136134
8804532.168160511
8576125.742740612
8814663.745916482
8852297.982265593
8994081.81402937
9389174.872687273
10230779.114095425
8612468.603825605
8590532.237911142
9515599.18481102
8657520.57402242
9075480.759445101
9191749.814195609
8678842.435208857
8573578.183942694
8860128.809486244
9076670.490061242
8654356.322132505
9471567.224062108
8486201.115041863
8873725.865114115
8555675.78333761
8297967.787971281
8801129.290648542
9344396.454787832
8845886.243382785
9232001.184760064
9794818.831318606
8875296.503650159
9524709.602694506
8439382.955774736
9228516.981058838
8448234.845129486
8700634.336793702
9283900.530331392
9728855.915322559
8987942.513435204
8917865.262929857
10000350.356560906
8257412.483525915
8719120.88354034
9028840.700079689
8681205.40736775
8347368.956890006
8415394.964044536
9183436.311001128
8598300.212513283
9109162.049585106
8843829.302838974
8847365.852756865
9597962.093533736
8548399.363568518
7953633.692699928
8425379.59855422
9108816.811422221
7605887.214421532
8208590.567300736
8451540.727771042
9373997.88116826
9041318.765724989
8303639.334380741
7807871.713584917
8803356.128872113
8820896.108686062
8798327.292205477
9350753.515409034
10408891.040431643
8162943.278005543
8574917.18955012
10073581.617167901
8972304.199047893
8820477.387421608
9941255.170049515
9426810.259222006
9520129.243970338
9487216.717605645
9260320.78516774
7539701.534241112
8492377.150589319
8816078.71221637
8172024.209280477
8688309.662349695
9174012.57238931
7921768.457452502
9016253.315814564
9079632.644086251
7831361.103425519
8752073.532844476
8574793.75703521
9062527.529189162
9776742.045033356
8834149.991087336
7859846.362663314
8311608.219634599
8815679.322921552
8418435.086670285
9253382.280793555
8838071.75682582
8395534.243682936
9867262.72796764
8786443.812596606
8697016.320352081
8184228.51772058
9546005.948955862
9118323.439591244
8014514.115286382
8142055.744051016
10119363.459985225
8702457.431519188
8647293.533044823
9436938.07785512
7972398.487307449
8240673.238043414
8713648.566623114
9190727.726990657
9051260.606261564
8285874.3115197895
8708959.284357421
8917715.96951396
9095004.369275048
8294941.727432951
8798523.98580874
9540435.664604846
8286398.714657981
8372612.406122961
8248863.392771878
7907617.599807533
9758895.170649648
8502538.672279106
9247524.08319646
7514327.700239153
8896903.45808449
9064695.004558412
9129475.455237165
9769333.637500796
9060526.770621026
9039273.818890447
8694614.230898395
8714138.0790811
8830238.934048343
8795541.830816222
8805460.658109847
9768524.944252757
8923204.679193689
9179286.791126275
8071294.5431010835
8118446.840999135
9147416.388002979
9541397.67707916
10102738.884126585
9845422.604460359
8253204.893173038
8602818.345224474
8446339.037433352
8307894.159831729
10126960.678622954
9344271.31182302
8457672.992138186
8066463.472078465
8322746.480118628
8990398.982674645
8742785.256106876
8922889.67161204
9896567.444189833
7981241.768137055
9367673.758136092
8130162.176277185
9608789.404069288
9701271.142174993
9107205.763552453
9837003.363823341
9621817.70960885
10303684.462948754
9249397.55658315
8233357.069662379
9011287.151906852
7912160.780950129
9828978.837053543
8692778.893314116
8441898.539520627
10672421.371203158
9077561.031934056
8446417.32873573
8740169.801355943
8463144.883012002
8617226.801890256
9185127.03925947
8201550.3343272945
9711940.835408729
9738225.930266356
9099975.162730234
8936004.419069467
8541478.414594809
8858879.958505487
9033200.06454152
8596879.341589035
8508378.167865545
8205452.483176615
9248918.023940304
8051564.340557338
8574396.599212233
9099270.053574545
9169659.11435327
9095419.585017068
9022375.611462772
9489347.027505923
8134169.453286899
8587118.037386894
8491211.490670329
8750216.230473066
8903814.972464027
8862535.413044596
9773181.527427783
9625507.083238162
8914453.1542413
8685791.236885916
8426889.767763142
7610777.475246813
8274758.092654136
8386863.82089883
8071924.0531116845
9294686.988911012
9578143.108069014
8479309.79366741
8649225.374153143
9136332.6396553
8701347.0318725
8996544.042893453
9052374.899878211
9762971.86061485
8269901.17144177
10398271.266574278
8424238.860839937
9432949.614977883
8579366.51142287
7971453.355821115
7563533.141063837
9136138.73630262
8267627.710102479
8964837.506435966
8747415.641386347
8389571.619124223
8907388.238787746
8465549.913096769
8928491.180516927
8648159.616770074
8039652.21165481
9685458.666045811
8655536.693908732
9076489.682083353
8738696.581375213
9206418.60015882
9536976.280504674
8484573.915771153
9025367.753798757
8841923.464435669
9127186.08244804
10306430.365670817
9094596.4203848
9233738.017789675
8739135.660956724
7949339.113961113
8597253.697584143
8468252.925094923
9440203.100744316
9282660.70350762
8342153.834222393
8648944.59773341
8508239.171869768
8119541.346462736
9172928.309600651
8179821.683152317
8652856.189307237
9296209.02398758
8652104.561501538
8565815.399192583
7907627.999212086
10383675.470884873
9196125.844367985
9020067.574699756
9453416.537155015
7830413.859735707
9785893.369172068
8449747.196422918
8394219.05794102
8807565.501068724
8650157.581006346
8921220.355703453
9019953.261000069
8777675.811486548
9245585.424848648
8909302.466042941
8648992.194903629
9808534.414296681
7611048.603726702
8918495.893210445
9409425.232039755
9691483.968948452
9674581.419487473
8938832.34773124
9250944.977130579
8426894.901138512
9374454.546202682
8988000.39221726
8688177.217440182
9431379.728139216
8906153.081102975
9594522.885957118
8341717.0292881895
9556243.993258879
8342588.09618837
8235886.392361703
8615194.97551185
8615760.956022095
8948525.75220182
8920355.161689144
9022761.559334122
8491146.53654199
8364143.269443823
8809581.67809495
10194061.423719866
8701855.051382443
9062987.398843084
8763716.131389875
9634304.467197876
9304597.770905204
8788520.770411924
8097072.174104644
9331289.53814339
8021419.637521754
8151689.169121465
8986809.58417155
8757410.679413226
8826486.689889196
9379216.785662258
8177703.409058603
9185312.676274143
8708872.186865015
8660906.523440525
9098133.285305955
8771509.038688296
10102020.70696144
8244053.430100326
9556111.754846158
8834035.520564081
9458707.329468904
8838070.20301635
8526609.52804795
8716281.274602387
8921049.876139335
9703202.017203052
8636710.625576662
8573912.719890457
8491501.000140913
8748085.85794162
9681042.60888612
7978697.37269691
8133482.43052181
9703606.934894418
9913970.545893764
8638878.614330253
8382489.496687609
8601504.891823912
9680673.239336755
10017206.756304812
9132240.049381064
8517353.239600515
7821953.692568048
8459291.748346185
9177840.37039006
9529278.451470256
9025991.102612069
8714530.60499788
9026145.460313944
9136088.365897538
8596462.724354465
9658535.50627263
8614844.445857614
8116193.068900691
8602680.794199247
8774040.056362076
8172229.744478563
8512289.525645245
9524138.816849394
8618437.29185573
8616110.699208748
8028474.91975499
9389210.465846121
9092708.660671942
8092387.419113814
9141117.620420149
8970324.170697113
8928625.773015952
8407424.88915591
9105983.934177436
9933261.56719161
9304045.242842339
8418034.585472638
9493291.35384233
9778657.407204065
9410710.6784536
9240127.590950606
8570657.97233235
8808705.185260458
9418060.059556488
8751356.871979943
8886326.4277788
8391540.231951538
9477481.628315909
8780527.47877421
8015860.6302074175
8714968.023521753
8658802.064346613
9312952.396976493
8696912.790019305
9970654.586817008
9833867.561611066
9297160.051464735
8936255.094571851
9065164.965252226
7786171.131616192
9054967.349704122
8368894.288340563
8908060.831669038
9227934.846058223
8954186.395791229
9552401.3094134
10289086.657669105
8126415.558836786
8794657.205274053
9959930.831628557
8428813.898356838
8205496.007383965
8026613.4026561035
9709478.183679497
8550600.852782574
9013366.664427545
8733252.736414842
8547380.595088864
8209668.760113041
10410958.69529891
8854567.939764151
9250471.017797275
8765247.167376982
8518477.307425644
8957059.2392106
9153257.198493263
8778462.34331688
8841714.538466299
9264419.706558432
9285752.355630046
9128652.868935555
9008060.682180822
8421086.16467457
8365812.17568299
8608211.828410687
9400242.168666456
9069612.986832917
8083531.293660498
8712581.059090832
9502427.190905716
9420455.823983444
8200744.018147619
8560547.795654397
7821889.960820461
9754391.93619372
9871741.073682718
8506268.6837633
9695433.807263289
8921019.683141993
9066678.298698425
8703730.081472043
10039141.772193301
8855584.444247367
8562648.290426064
9385568.717759376
8901000.352252549
9276937.060725225
8623784.342768352
10699377.52097256
8243873.806506901
8632170.56664646
10358083.11694297
8468704.802124461
8720611.317252222
9937826.269211343
9386593.031385548
8782443.681413338
7692257.029132242
9006434.82884065
8917320.118671054
9298679.591392457
9472344.426548088
9193073.225610279
8832272.061782733
8891697.396269146
8094193.325984562
8651541.181209866
8644903.060771354
9486883.414156951
8291666.132871328
8527476.548075402
8755684.352843529
8982959.018573448
10103957.575514192
8801048.365480846
9354249.729013642
9399717.951687941
8506686.103990667
9333839.971750002
8108657.366091803
9262436.889758699
8781099.96543951
9429515.708232567
9138104.190757696
9773391.883740494
8942510.750399819
8933042.224347549
8864806.374855086
8545174.775236132
8728359.839532921
8842843.49243784
8214537.978571713
10348478.575173091
9318242.305766545
8737967.179608231
8301340.575992064
10453030.293181045
9115990.324895425
8790702.854408795
9170885.236867389
9255103.06742752
10078987.795704328
7962461.0395489335
8014680.608111476
8976611.63444495
10121782.511762468
8954660.47651997
9539494.722041512
10018289.757944155
9612972.91550149
9231835.860247236
8791615.080084039
8838489.563129604
8616080.235380197
8991433.085554704
9306346.144910326
8684479.7185698
9271314.431241196
8063862.545137517
8558500.35476353
9477879.466214182
8009381.298075464
8942492.179826137
8331014.936547382
8742856.3344748
8261868.574243134
9145996.08953877
8496943.294046998
9876455.477310877
9961220.120159948
8832890.493569873
9453291.013421213
8835571.74558267
8840314.783168487
8521073.868103342
8332197.95239662
9151759.785231993
9557210.330809014
9126818.214297393
8367472.710774832
8097526.246922479
10271562.25356328
7986076.300265305
8278145.135538417
8394816.689405754
9792270.858040268
9324986.271231929
9422125.18787111
8777460.733114963
8557723.800285352
8376659.223950445
9452582.0850194
9151129.823418843
8268381.821500134
8645592.592642209
8202690.129541002
8892373.747746833
8551678.906079084
9906711.097582975
9240591.033676445
8781870.53092377
8034619.993289198
10302017.52303191
8246221.084105981
8219743.414937303
9275723.855898025
8180713.751560734
9250478.360215452
8958657.7684297
9000082.81878942
9337531.055330694
8909131.501718499
8802979.662360722
9194071.578910133
8959780.70287812
7865203.162132124
7955560.24451413
9057651.381076436
8360198.7876366675
8842504.945626292
8317258.5139040025
8549507.413354248
8318844.968546855
9333611.534094183
9166649.55377853
9189575.65432357
8496310.045574386
9529774.761240244
9433303.157725554
8550881.982589407
9288142.329951711
8941258.738128014
8846722.299552184
8604291.74536592
8888257.381192219
9332946.219845762
9568030.277488248
7780568.706124243
8435579.819086267
9151723.939463595
8450983.519621756
8969507.453376357
10162100.36485126
8861918.341729324
7593610.137047781
9434754.78655852
8072623.015099558
9405281.024526484
8745859.257564042
9059519.358703475
8621872.093238698
8270009.94703422
8895020.411677996
9106580.882392056
9478608.87088135
8707383.393751495
8454737.47382437
8567707.846458143
9205992.561875263
8508489.60884719
8059205.9722516285
8952670.597147169
7974772.65177026
9566403.82461368
9279345.750869006
9108921.75308752
8721936.609440072
8725792.347681845
9505701.066403612
9117979.734608771
9727493.274028616
8736689.673967283
8255723.8204122335
8137529.984419797
9116199.998289218
9849306.778254472
8841887.911099812
9090862.209315298
9873901.97441258
8415752.05137805
8311498.208664989
9098976.226938765
8451945.950600356
8699318.77416128
9082409.867732275
7536274.106957395
9334242.239176394
8990547.003104346
10029938.813895972
9374588.357301123
9007611.630487353
8955827.745783277
8787994.782488953
8155893.956102711
8605162.126346232
8061943.611254017
9480557.665139303
8347791.338016736
9440874.658413313
9951171.928437674
8711567.572376406
8766548.74491543
9894965.45548918
8992539.473291714
8456508.191718342
9742839.06136411
8823294.762225905
9085029.359762494
9043920.42444622
9982765.217673972
9640420.458979184
9541602.183503166
7713125.352701959
9058896.224251594
8520070.479573604
8940864.09869053
8604748.94474803
9691265.975607106
8490080.15461895
8552640.153217712
8810838.491152078
8434595.747417817
8452186.645481305
8690279.6898602
8796854.85558732
8283321.297822868
8561204.668450484
8439351.275550175
8942515.350179056
9546920.308893848
8476865.623545766
8559564.333433704
8634992.400304189
8633143.147175416
8382577.8387020705
9309526.016990924
8895159.591342313
10257114.32820946
9094578.12244306
8817336.763090143
8207221.127170512
7849834.581715695
8731841.201769203
9007294.06389432
8070202.449504652
8654589.146475054
9535575.473417452
9717307.646571696
9762692.841394344
9287878.086164538
8981617.307152968
8900929.653349321
8201625.077769746
8423519.212790614
8777852.769258473
8689427.229645677
8334251.962191682
9332642.905040804
8973503.369721534
8934510.612769917
9316707.245664388
